player_id,game_id,Salary,game_date,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,battersFaced,outs,gamesPitched,completeGames,shutouts,pitchesThrown,balls,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,rbi,gamesFinished,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,passedBall,full_name,position_type,team,game_location,opp,order,complete_game_shutout,DKPts,throws,note,team_strikeOuts,team_hits,team_hitByPitch,team_inningsPitched,team_earnedRuns,season,K_prcnt,position,RotoName,Roster Position,ERA
628711,631355,9700.0,2020-09-01,1,1,3.0,6,7,1,0,0,1,5,0,0,4,0,22,0,0,.---,78,6.0,1,0,0,0,0,0,1,22,18,1,0,0,78.0,25.0,53,0.0,0,0,0,0,1,0,1.50,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,ARI,-1,0.0,23.1,L,"(W, 3-0)",9,5,1,9.0,3,2020,0.2272727272727272,SP,juliurias,P,1.5
628711,631358,9800.0,2020-08-07,1,1,3.0,3,6,1,1,0,0,2,2,0,3,0,14,0,1,1.000,78,4.0,0,0,0,0,0,0,1,16,12,1,0,0,78.0,30.0,48,0.0,0,0,0,0,1,0,2.25,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,SF,-1,0.0,9.2,L,,10,8,0,9.0,2,2020,0.125,SP,juliurias,P,2.25
628711,631384,9300.0,2020-07-26,1,1,5.0,4,7,1,0,0,0,3,3,0,5,0,19,0,1,1.000,78,5.0,0,0,0,0,0,0,1,22,15,1,0,0,78.0,27.0,51,0.0,0,0,0,0,1,0,1.80,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,SF,-1,0.0,12.25,L,,4,9,0,9.0,3,2020,0.1363636363636363,,juliurias,P,1.8
628711,631510,8600.0,2020-09-17,1,1,9.0,3,13,2,1,0,0,2,0,0,3,0,20,0,0,.---,77,5.2,0,0,0,0,0,0,2,21,17,1,0,0,77.0,27.0,50,0.0,0,0,0,0,2,0,3.18,0.00,0,0,0,0,1,0,julio urias,Pitcher,LAD,away,COL,-1,0.0,9.900000000000002,L,,4,5,0,9.0,3,2020,0.0952380952380952,,juliurias,P,3.4615384615384612
628711,632191,9500.0,2021-04-10,1,1,4.0,6,7,3,0,0,1,3,0,0,9,0,25,0,0,.---,95,5.2,1,0,0,0,0,0,3,25,17,1,0,0,95.0,21.0,74,0.0,0,0,0,0,3,0,4.76,1.59,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,WSH,-1,0.0,10.300000000000004,L,"(W, 2-0)",6,15,1,9.0,5,2021,0.12,,juliurias,P,5.1923076923076925
628711,632260,10100.0,2021-10-02,1,1,3.0,6,6,1,1,0,0,7,2,0,1,0,20,0,0,.---,92,6.1,1,0,0,0,0,0,1,22,19,1,0,0,92.0,29.0,63,0.0,0,0,0,0,1,0,1.42,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,MIL,-1,0.0,29.125,L,"(W, 20-3)",8,4,0,9.0,3,2021,0.3181818181818182,,juliurias,P,1.4754098360655739
628711,632337,9700.0,2021-09-26,1,1,5.0,5,8,0,1,0,0,3,1,0,5,0,21,0,0,.---,85,5.0,1,0,0,0,0,0,0,22,15,1,0,0,85.0,20.0,65,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,ARI,-1,0.0,18.25,L,"(W, 19-3)",7,7,0,9.0,0,2021,0.1363636363636363,,juliurias,P,0.0
628711,632399,9900.0,2021-09-21,1,1,3.0,8,5,4,5,0,0,5,0,0,7,0,25,0,0,.---,73,6.0,0,0,0,0,0,0,4,25,18,1,0,0,73.0,19.0,54,0.0,0,1,0,0,4,0,6.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,COL,-1,0.0,11.3,L,,11,9,0,10.0,4,2021,0.2,,juliurias,P,6.0
628711,632484,10500.0,2021-09-15,1,1,4.0,2,8,2,0,0,0,5,2,0,3,0,18,0,1,1.000,76,5.0,1,0,0,0,0,0,2,20,15,1,0,0,76.0,29.0,47,0.0,0,0,0,0,2,0,3.60,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,ARI,-1,0.0,19.45,L,"(W, 18-3)",11,4,1,9.0,3,2021,0.25,,juliurias,P,3.6
628711,632542,9300.0,2021-09-10,1,1,5.0,5,9,0,1,0,0,7,1,0,3,2,24,0,0,.---,94,7.0,1,0,0,0,0,0,0,27,21,1,0,0,94.0,30.0,64,0.0,2,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,SD,-1,0.0,30.75,L,"(W, 17-3)",9,6,2,9.0,0,2021,0.2592592592592592,,juliurias,P,0.0
